YEAR,Month,Day,Hour,irradiance,temperature,dewpoint,specific humidity,wind speed,Electric Load (MW)
2022,6,5,12,968.05,42.39,9.87,7.63,4,85.2569
2022,6,5,13,928.59,43.2,9.14,7.26,4.2,89.7013
2022,6,5,14,812.17,43.4,8.77,7.08,4.25,94.1494
2022,6,5,15,635.91,43.21,8.63,7.02,4.21,101.7655
2022,6,5,16,424.66,42.58,8.58,7.02,4.13,99.3718
2022,6,5,17,208.97,41.48,8.51,6.96,3.89,96.0429
2022,6,5,18,34.84,38.64,8.44,6.9,2.35,85.42
2022,6,5,19,0,36.01,8.87,7.14,2.41,84.1517
2022,6,5,20,0,35.03,10.44,8,3.18,81.1626
2022,6,5,21,0,33.87,12.51,9.34,4.14,79.4655
2022,6,5,22,0,32.92,13.91,10.25,4.27,83.0589
2022,6,5,23,0,31.99,14.75,10.8,3.74,87.4692
2022,6,6,0,0,30.98,15.7,11.41,3.29,86.7915
2022,6,6,1,0,30.22,16.81,12.15,3.65,80.1541
2022,6,6,2,0,29.39,18.32,13.31,3.86,79.4029
2022,6,6,3,0,28.46,19.9,14.65,4.02,76.8751
2022,6,6,4,0,27.5,21.35,15.99,3.75,73.6035
2022,6,6,5,10.79,26.81,22.4,17.03,3.4,72.817
2022,6,6,6,150.25,27.54,23.11,17.76,4.41,68.2915
2022,6,6,7,351.56,29.63,22.45,17.09,4.64,76.8506
2022,6,6,8,565.14,32.46,21.18,15.75,4.52,80.4366
2022,6,6,9,746.9,35.83,18.63,13.49,4.52,90.3683
2022,6,6,10,874.05,39.21,14.5,10.38,4.62,98.7778
2022,6,6,11,931.88,41.62,11.17,8.3,4.81,94.9993
2022,6,6,12,971.33,43.07,9.61,7.45,5.13,92.0893
2022,6,6,13,931.32,43.87,8.77,7.08,5.44,96.7538
2022,6,6,14,812.7,43.66,8.1,6.77,5.51,102.8721
2022,6,6,15,634.82,43.4,7.67,6.59,5.5,108.7656
2022,6,6,16,420.96,42.61,7.42,6.47,5.52,113.7278
2022,6,6,17,201.57,41.43,7.32,6.41,5.47,109.7232
2022,6,6,18,33.84,39.3,7.44,6.47,3.98,109.7863
2022,6,6,19,0,37.3,8.05,6.77,4.07,101.4596
2022,6,6,20,0,36.4,8.92,7.14,5.17,96.2824
2022,6,6,21,0,34.85,9.83,7.63,5.1,92.8905
2022,6,6,22,0,33.44,11.23,8.36,5.28,96.6676
2022,6,6,23,0,32.19,13.44,9.7,5.33,98.0202
2022,6,7,0,0,31.01,15.65,11.23,5.01,97.4448
2022,6,7,1,0,29.97,17.6,12.7,4.56,88.0881
2022,6,7,2,0,29.04,18.9,13.79,3.89,81.9134
2022,6,7,3,0,28.42,19.85,14.59,3.33,73.6164
2022,6,7,4,0,28,20.63,15.32,3.02,66.1251
2022,6,7,5,12.79,27.72,21.3,15.93,3,73.5339
2022,6,7,6,124.42,28.31,22.08,16.72,4,77.0105
2022,6,7,7,315.17,30,21.87,16.48,4.34,78.2855
2022,6,7,8,514.38,32.69,20.13,14.77,4.61,69.0147
2022,6,7,9,700.7,35.57,17.85,12.82,4.91,77.4045
2022,6,7,10,844.21,38.17,15.62,11.11,5.2,82.331
2022,6,7,11,903.45,40.23,13.85,9.89,5.48,84.891
2022,6,7,12,968.02,41.58,12.73,9.22,5.89,83.6406
2022,6,7,13,929.09,42.23,12.37,9.03,6.44,84.978
2022,6,7,14,809.94,42.08,12.74,9.22,6.85,85.702
2022,6,7,15,634.91,41.35,13.34,9.64,7.2,97.0771
2022,6,7,16,424.13,40.15,13.94,10.01,7.3,99.0854
2022,6,7,17,207.82,38.58,14.37,10.25,6.94,96.1368
2022,6,7,18,33.63,37.12,14.65,10.44,5.81,90.6464
2022,6,7,19,0,35.81,14.84,10.56,3.82,87.2862
2022,6,7,20,0,34.93,15.07,10.74,2.98,91.7574
2022,6,7,21,0,34.37,15.44,10.99,3.16,94.6166
2022,6,7,22,0,33.75,16.04,11.41,3.52,85.4435
2022,6,7,23,0,33.02,17.23,12.33,4.74,94.8991
2022,6,8,0,0,31.87,19.1,13.92,6.46,90.4528
2022,6,8,1,0,30.65,20.61,15.26,6.92,83.4763
2022,6,8,2,0,29.69,21.51,16.17,6.66,80.3346
2022,6,8,3,0,29.13,21.94,16.6,6.13,75.5865
2022,6,8,4,0,28.81,22.16,16.78,5.54,70.4403
2022,6,8,5,11.89,28.62,22.36,16.97,5,69.7232
2022,6,8,6,118.89,29.03,22.52,17.15,4.83,74.3609
2022,6,8,7,304.55,30.35,22.3,16.91,4.75,77.0314
2022,6,8,8,470.09,32.33,21.83,16.42,4.76,84.7907
2022,6,8,9,694.99,34.73,21.15,15.75,4.89,99.1624
2022,6,8,10,769.18,37.16,20.33,14.95,5.1,97.3436
2022,6,8,11,869.83,39.18,19.76,14.47,5.42,100.1918
2022,6,8,12,921.79,40.57,19.71,14.4,5.83,100.3619
2022,6,8,13,897.88,41.34,19.83,14.59,6.3,100.7178
2022,6,8,14,789.84,41.44,19.75,14.47,6.58,106.4607
2022,6,8,15,624.66,41.34,19.39,14.22,6.64,118.3498
2022,6,8,16,417.15,40.9,19.03,13.85,6.62,114.9077
2022,6,8,17,207.44,40.01,18.75,13.61,6.61,120.8871
2022,6,8,18,34.62,38.62,18.69,13.55,6.12,115.4487
2022,6,8,19,0,37.09,19.03,13.85,5.55,107.9496
2022,6,8,20,0,35.97,19.83,14.59,6.28,97.6604
2022,6,8,21,0,34.57,21.01,15.69,6.88,94.584
2022,6,8,22,0,33.01,22.4,17.03,7.73,94.6865
2022,6,8,23,0,31.51,23.19,17.88,7.73,97.0156
2022,6,9,0,0,30.39,23.4,18.13,7.42,89.1287
2022,6,9,1,0,29.62,23.45,18.19,7.17,88.6032
2022,6,9,2,0,28.99,23.47,18.25,6.74,83.7311
2022,6,9,3,0,28.56,23.5,18.25,6.32,78.3377
2022,6,9,4,0,28.26,23.58,18.31,5.91,74.9414
2022,6,9,5,11.46,28.07,23.65,18.43,5.6,74.4147
2022,6,9,6,106.88,28.75,23.57,18.31,5.83,81.7698
2022,6,9,7,257.06,30.4,23.15,17.82,5.98,82.9702
2022,6,9,8,462.03,32.68,22.64,17.27,5.87,91.7031
2022,6,9,9,679.12,35.07,21.98,16.6,5.9,102.7892
2022,6,9,10,845.8,37.38,21.07,15.69,6.06,112.6709
2022,6,9,11,890.27,39.39,19.93,14.65,6.24,109.4638
2022,6,9,12,953.05,40.95,18.83,13.67,6.38,111.1347
2022,6,9,13,920.71,41.99,17.83,12.88,6.43,107.3976
2022,6,9,14,811.14,42.48,17.02,12.21,6.31,116.0001
2022,6,9,15,641.9,42.55,16.47,11.78,6.15,119.4655
2022,6,9,16,435.7,42.11,16.21,11.6,5.98,121.5715
2022,6,9,17,216.62,41.11,16.17,11.6,5.8,110.817
2022,6,9,18,38.29,39.5,16.45,11.78,4.86,111.5365
2022,6,9,19,0,37.87,17.13,12.33,4.24,100.3203
2022,6,9,20,0,36.91,17.88,12.88,4.72,94.4144
2022,6,9,21,0,35.68,18.6,13.49,4.76,93.257
2022,6,9,22,0,34.31,19.49,14.28,5.38,92.6795
2022,6,9,23,0,32.96,20.48,15.14,5.89,92.1448
2022,6,10,0,0,31.73,21.23,15.87,5.96,90.8414
2022,6,10,1,0,30.71,21.83,16.48,6.26,83.4315
2022,6,10,2,0,29.77,22.28,16.97,6.13,75.3994
2022,6,10,3,0,28.98,22.62,17.27,5.82,73.8781
2022,6,10,4,0,28.4,22.86,17.58,5.38,67.4135
2022,6,10,5,13.86,28.16,23.03,17.7,5.13,67.5127
2022,6,10,6,144.8,28.83,23.08,17.76,5.23,73.2684
2022,6,10,7,338.59,30.49,22.77,17.4,5.3,78.3376
2022,6,10,8,551.61,32.69,22.33,16.97,5.17,82.263
2022,6,10,9,734.9,35.23,21.66,16.3,5.06,95.5526
2022,6,10,10,871.35,37.79,20.78,15.44,5.1,99.5253
2022,6,10,11,921.47,40.03,19.82,14.53,5.19,104.7582
2022,6,10,12,967.18,41.69,18.94,13.79,5.24,103.009
2022,6,10,13,928.23,42.75,18.25,13.18,5.23,105.9872
2022,6,10,14,816.15,43.12,17.62,12.7,5.3,112.495
2022,6,10,15,642.78,42.96,17.15,12.33,5.49,120.5657
2022,6,10,16,422.37,42.21,16.87,12.08,5.8,117.2857
2022,6,10,17,197.29,40.9,16.86,12.08,6.15,108.7428
2022,6,10,18,37.08,39.07,17.23,12.39,6.2,104.365
2022,6,10,19,0,37.28,18.19,13.18,6.7,92.2689
2022,6,10,20,0,35.88,19.37,14.22,7.07,82.8869
2022,6,10,21,0,34.79,20.26,15.01,6.29,83.8739
2022,6,10,22,0,34.06,20.73,15.38,5.31,81.178
2022,6,10,23,0,33.33,21.03,15.69,4.38,87.641
2022,6,11,0,0,32.56,21.29,15.93,4.09,83.2057
2022,6,11,1,0,31.77,21.53,16.17,4.29,79.0154
2022,6,11,2,0,31.01,21.77,16.42,4.46,73.7607
2022,6,11,3,0,30.33,22.02,16.66,4.42,69.8342
2022,6,11,4,0,29.77,22.26,16.91,4.27,65.8861
2022,6,11,5,13.5,29.44,22.48,17.15,4.26,67.6212
2022,6,11,6,131.23,30.12,22.64,17.27,4.83,72.5603
2022,6,11,7,330.98,31.75,22.6,17.21,4.72,79.6162
2022,6,11,8,525.41,33.94,22.18,16.78,4.39,82.0624
2022,6,11,9,711.53,36.33,21.45,16.05,4.24,89.6648
2022,6,11,10,847.11,38.65,20.61,15.26,4.28,95.8385
2022,6,11,11,906.91,40.53,19.86,14.53,4.24,95.7683
2022,6,11,12,952.06,41.87,19.17,13.98,4.16,95.6818
2022,6,11,13,911.73,42.62,18.73,13.61,4.14,99.0466
2022,6,11,14,634.09,42.7,18.56,13.49,4.27,103.6002
2022,6,11,15,604.41,42.26,18.5,13.43,4.66,114.1441
2022,6,11,16,393.51,41.18,18.69,13.61,5.36,115.3903
2022,6,11,17,174.17,39.55,19.22,14.04,6.33,111.9363
2022,6,11,18,35.74,37.78,20.01,14.71,7.26,110.6563
2022,6,11,19,0,36.08,20.9,15.56,8.15,99.7765
2022,6,11,20,0,34.68,21.67,16.36,8.79,84.1161
2022,6,11,21,0,33.64,22.15,16.78,8.58,81.7728
2022,6,11,22,0,33.15,22.3,16.91,8.03,81.6662
2022,6,11,23,0,32.84,22.19,16.85,7.45,87.8096
2022,6,12,0,0,32.37,22.1,16.72,6.96,80.3753
2022,6,12,1,0,31.8,22.12,16.78,6.49,78.6652
2022,6,12,2,0,31.25,22.26,16.91,5.75,75.244
2022,6,12,3,0,30.78,22.45,17.15,4.92,67.1409
2022,6,12,4,0,30.33,22.68,17.33,4.25,63.0995
2022,6,12,5,12.44,30.05,22.86,17.52,3.79,58.7483
2022,6,12,6,126.07,30.43,23.01,17.7,3.64,64.2545
2022,6,12,7,308.41,31.5,22.99,17.64,3.33,70.6529
2022,6,12,8,508.99,33.01,22.82,17.46,3.12,70.4181
2022,6,12,9,641.84,34.59,22.62,17.27,3,73.2953
2022,6,12,10,753.42,36.08,22.38,17.03,2.98,85.2224
2022,6,12,11,872.33,37.31,22.11,16.72,3.14,86.3715
2022,6,12,12,918.34,38.04,21.84,16.48,3.53,78.2283
2022,6,12,13,677.45,38.25,21.62,16.3,4.12,82.9352
2022,6,12,14,726.62,37.9,21.48,16.11,4.73,89.3316
2022,6,12,15,536.43,37.3,21.41,16.05,5.19,90.8766
2022,6,12,16,337,36.32,21.41,16.11,5.52,88.6162
2022,6,12,17,146.7,35.32,21.46,16.11,5.84,79.9554
2022,6,12,18,29.18,34.26,21.55,16.17,6.04,72.2343
2022,6,12,19,0,33.32,21.74,16.36,6.18,67.5629
2022,6,12,20,0,32.47,21.98,16.6,6.44,62.2562
2022,6,12,21,0,31.69,22.19,16.85,6.48,62.8362
2022,6,12,22,0,31.14,22.33,16.97,6.21,61.7336
2022,6,12,23,0,30.81,22.37,17.03,5.99,67.7886
2022,6,13,0,0,30.45,22.41,17.03,5.79,62.6154
2022,6,13,1,0,30.04,22.44,17.09,5.61,60.7768
2022,6,13,2,0,29.75,22.4,17.03,5.43,57.0757
2022,6,13,3,0,29.48,22.37,17.03,5.13,51.6544
2022,6,13,4,0,29.19,22.44,17.09,4.52,52.7923
2022,6,13,5,13.15,28.95,22.57,17.21,3.85,54.1821
2022,6,13,6,107.28,29.72,22.65,17.27,4.07,55.9641
2022,6,13,7,279.7,31.2,22.58,17.21,3.89,64.7639
2022,6,13,8,438.1,32.96,22.27,16.85,3.77,68.6284
2022,6,13,9,516.92,34.72,21.9,16.48,3.7,80.1198
2022,6,13,10,578.94,36.18,21.58,16.17,3.61,72.8999
2022,6,13,11,670.79,37.21,21.28,15.87,3.63,79.0671
2022,6,13,12,602.53,37.8,21.02,15.62,3.95,82.6219
2022,6,13,13,306.2,37.69,20.89,15.5,4.58,76.287
2022,6,13,14,196.23,37.15,20.77,15.44,5.12,90.5968
2022,6,13,15,127.95,36.53,20.67,15.32,5.43,93.7965
2022,6,13,16,111.84,35.64,20.65,15.32,5.58,0
2022,6,13,17,61.98,34.61,20.71,15.38,5.59,0
2022,6,13,18,18.55,33.54,20.78,15.38,5.44,78.9482
2022,6,13,19,0,32.72,20.87,15.5,5.27,74.1674
2022,6,13,20,0,32.15,20.98,15.56,5.3,64.9309
2022,6,13,21,0,31.58,21.16,15.75,5.39,67.0787
2022,6,13,22,0,31.07,21.39,15.99,5.59,63.5236
2022,6,13,23,0,30.62,21.61,16.24,5.79,60.7225
2022,6,14,0,0,30.22,21.8,16.42,5.77,57.7223
2022,6,14,1,0,29.87,21.95,16.54,5.6,52.3436
2022,6,14,2,0,29.51,22.08,16.72,5.41,54.8153
2022,6,14,3,0,29.15,22.21,16.85,5.1,52.9107
2022,6,14,4,0,28.83,22.3,16.91,4.68,51.9377
2022,6,14,5,12.3,28.55,22.44,17.03,4.22,52.7729
2022,6,14,6,112.29,29.13,22.55,17.15,4.67,60.0948
2022,6,14,7,287.49,30.63,22.3,16.91,4.44,66.5391
2022,6,14,8,490.3,32.65,21.61,16.17,4.13,74.7859
2022,6,14,9,628.98,34.52,20.72,15.32,4.01,78.4878
2022,6,14,10,763.76,36.14,19.67,14.34,4.07,78.8471
2022,6,14,11,843.98,37.53,18.69,13.49,4.34,80.0771
2022,6,14,12,832.88,38.64,18.11,13,4.82,80.9269
2022,6,14,13,759.66,39.28,17.99,12.94,5.32,75.5023
2022,6,14,14,689.12,39.44,18.05,13,5.68,70.8809
2022,6,14,15,520.75,38.98,18.11,13.06,5.93,78.626
2022,6,14,16,344.98,38.17,18.3,13.24,6.17,77.988
2022,6,14,17,172.13,36.96,18.64,13.55,6.52,77.1026
2022,6,14,18,35.63,35.25,19.28,14.1,7.02,78.4552
2022,6,14,19,0,33.48,20.25,14.95,7.78,79.7417
2022,6,14,20,0,32.05,21.25,15.87,8.56,78.0689
2022,6,14,21,0,31.14,21.92,16.54,8.44,72.3218
2022,6,14,22,0,30.73,22.26,16.85,8.03,79.5873
2022,6,14,23,0,30.47,22.44,17.09,7.69,76.7931
2022,6,15,0,0,30.12,22.62,17.27,7.38,76.4182
2022,6,15,1,0,29.72,22.76,17.46,7.03,68.9951
2022,6,15,2,0,29.32,22.91,17.58,6.54,64.3159
2022,6,15,3,0,28.98,23.11,17.82,5.95,60.8578
2022,6,15,4,0,28.73,23.28,18.01,5.42,56.6195
2022,6,15,5,11.81,28.61,23.39,18.13,5.12,58.5478
2022,6,15,6,101.47,29.5,23.44,18.13,5.56,63.2217
2022,6,15,7,267.3,31.27,23.19,17.88,5.42,68.0285
2022,6,15,8,451.81,33.37,22.73,17.4,5.04,67.9063
2022,6,15,9,594.34,35.37,22.26,16.85,4.74,76.2898
2022,6,15,10,714.55,37.26,21.75,16.36,4.59,86.4155
2022,6,15,11,803.42,38.83,21.26,15.87,4.61,80.1245
2022,6,15,12,698.49,39.96,20.91,15.56,4.8,79.8717
2022,6,15,13,798.37,40.53,20.74,15.44,5.03,82.0297
2022,6,15,14,701.81,40.65,20.71,15.38,5.28,91.5955
2022,6,15,15,538.8,39.91,20.85,15.56,5.61,92.8259
2022,6,15,16,347.42,38.9,21.12,15.81,6.03,98.8295
2022,6,15,17,161.05,37.57,21.51,16.17,6.41,96.8565
2022,6,15,18,33.24,35.95,22.08,16.78,6.66,97.2978
2022,6,15,19,0,34.61,22.65,17.33,6.76,90.1208
2022,6,15,20,0,33.64,23.11,17.82,6.63,88.7223
2022,6,15,21,0,32.92,23.3,18.01,6.4,91.4313
2022,6,15,22,0,32.36,23.22,17.94,6.43,87.8181
2022,6,15,23,0,31.78,23.04,17.7,6.71,87.0236
2022,6,16,0,0,31.17,22.97,17.64,6.93,84.8123
2022,6,16,1,0,30.58,23.08,17.76,6.91,76.7514
2022,6,16,2,0,30.08,23.32,18.07,6.49,67.5055
2022,6,16,3,0,29.7,23.6,18.37,5.97,68.1194
2022,6,16,4,0,29.42,23.84,18.62,5.45,67.0621
2022,6,16,5,12.47,29.25,24.03,18.8,4.94,65.9038
2022,6,16,6,88.98,29.65,24.07,18.86,4.78,67.4722
2022,6,16,7,236.18,30.69,23.83,18.55,4.7,71.6204
2022,6,16,8,419.88,32.19,23.37,18.07,4.6,76.5524
2022,6,16,9,561.12,33.89,22.76,17.4,4.52,83.612
2022,6,16,10,657.33,35.51,22.07,16.66,4.48,90.3084
2022,6,16,11,807.42,36.92,21.51,16.11,4.63,101.8851
2022,6,16,12,767.08,37.87,21.09,15.75,5.03,110.4216
2022,6,16,13,744.56,38.4,20.8,15.5,5.67,108.0562
2022,6,16,14,591.3,38.49,20.63,15.32,6.14,113.3805
2022,6,16,15,521.45,38.27,20.54,15.26,6.45,129.3994
2022,6,16,16,324.56,37.52,20.56,15.26,6.65,129.3994
2022,6,16,17,145.8,36.4,20.75,15.44,6.66,129.3994
2022,6,16,18,32.35,35.25,21.03,15.69,6.42,121.3993
2022,6,16,19,0,34.35,21.37,16.05,6.02,111.3196
2022,6,16,20,0,33.74,21.72,16.36,6.04,104.0188
2022,6,16,21,0,33.11,22.01,16.66,6.12,100.4953
2022,6,16,22,0,32.44,22.28,16.91,6.18,98.899
2022,6,16,23,0,31.73,22.54,17.21,6.44,105.5144
2022,6,17,0,0,30.98,22.8,17.52,6.65,100.0603
2022,6,17,1,0,30.3,23.19,17.88,6.64,88.1139
2022,6,17,2,0,29.69,23.62,18.43,6.3,83.6733
2022,6,17,3,0,29.26,23.98,18.8,5.55,78.2979
2022,6,17,4,0,28.97,24.24,19.1,4.78,74.7856
2022,6,17,5,12.62,28.81,24.44,19.29,4.28,75.6926
2022,6,17,6,118.45,29.55,24.44,19.29,4.81,85.1531
2022,6,17,7,285.43,31.15,24.04,18.86,5.25,89.4986
2022,6,17,8,465.3,32.96,23.54,18.25,5.39,86.3222
2022,6,17,9,604.41,34.92,22.98,17.64,5.54,101.18
2022,6,17,10,785.19,36.61,22.42,17.09,5.79,102.6336
2022,6,17,11,795.69,37.9,21.98,16.66,6.15,107.7629
2022,6,17,12,820.74,38.7,21.71,16.36,6.6,102.1895
2022,6,17,13,748.29,38.93,21.6,16.3,7,106.8612
2022,6,17,14,636.33,38.67,21.62,16.3,7.18,93.6258
2022,6,17,15,528.19,38.08,21.8,16.48,7.26,99.9503
2022,6,17,16,360.03,37.17,22.07,16.78,7.29,112.1676
2022,6,17,17,170.68,35.87,22.41,17.09,7.16,107.5068
2022,6,17,18,35.99,34.61,22.76,17.46,6.83,110.8543
2022,6,17,19,0,33.73,23.03,17.76,6.51,99.6486
2022,6,17,20,0,33.08,23.17,17.88,6.64,96.826
2022,6,17,21,0,32.39,23.18,17.88,6.76,89.3545
2022,6,17,22,0,31.73,23.13,17.82,6.77,96.5873
2022,6,17,23,0,31.1,23.09,17.82,6.8,95.286
2022,6,18,0,0,30.49,23.1,17.82,6.79,91.8728
2022,6,18,1,0,29.91,23.23,17.94,6.61,83.5221
2022,6,18,2,0,29.38,23.47,18.25,6.11,78.7882
2022,6,18,3,0,28.95,23.74,18.55,5.45,74.8117
2022,6,18,4,0,28.61,23.99,18.8,4.67,75.2983
2022,6,18,5,13.45,28.41,24.18,19.04,3.94,73.9115
2022,6,18,6,127.78,29.46,24.15,18.98,4.68,82.5464
2022,6,18,7,310.25,31.32,23.73,18.49,5,84.3427
2022,6,18,8,490.05,33.3,23.2,17.88,4.98,90.3682
2022,6,18,9,589.7,35.25,22.54,17.21,5.21,100.9397
2022,6,18,10,686.32,36.94,21.95,16.6,5.71,107.2297
2022,6,18,11,701.85,38.02,21.62,16.24,6.31,106.9368
2022,6,18,12,691.49,38.65,21.52,16.17,6.84,104.9735
2022,6,18,13,611.33,38.86,21.58,16.24,7.17,107.5972
2022,6,18,14,657.02,38.61,21.67,16.36,7.35,110.2646
2022,6,18,15,523.52,38.12,21.8,16.48,7.55,99.0287
2022,6,18,16,332.16,36.94,22.03,16.72,7.8,93.0556
2022,6,18,17,157.16,35.41,22.29,16.97,7.94,94.1305
2022,6,18,18,35.14,34.05,22.53,17.21,7.76,94.3791
2022,6,18,19,0,33.12,22.75,17.46,7.48,101.9128
2022,6,18,20,0,32.51,22.99,17.7,7.5,98.6305
2022,6,18,21,0,31.93,23.29,18.01,7.42,91.4737
2022,6,18,22,0,31.34,23.62,18.37,7.22,93.5019
2022,6,18,23,0,30.77,23.95,18.74,6.85,96.2678
2022,6,19,0,0,30.25,24.18,19.04,6.5,90.1907
2022,6,19,1,0,29.83,24.37,19.29,6.16,88.7702
2022,6,19,2,0,29.43,24.55,19.47,5.75,82.7457
2022,6,19,3,0,29.08,24.72,19.65,5.29,78.3071
2022,6,19,4,0,28.8,24.84,19.78,4.75,71.114
2022,6,19,5,11.87,28.62,24.94,19.9,4.3,70.343
2022,6,19,6,105.3,29.24,24.89,19.84,4.67,77.6169
2022,6,19,7,289.92,30.7,24.5,19.35,5.11,84.0824
2022,6,19,8,439.44,32.38,24.05,18.86,5.36,85.5448
2022,6,19,9,564.73,33.7,23.72,18.43,5.56,92.1404
2022,6,19,10,724.36,34.86,23.45,18.19,5.8,96.2878
2022,6,19,11,746.45,35.87,23.29,18.01,6.05,100.1838
2022,6,19,12,827.94,36.47,23.19,17.88,6.23,95.016
2022,6,19,13,670.92,36.77,23.13,17.88,6.35,104.0829
2022,6,19,14,685.77,36.61,23.13,17.88,6.27,107.8832
2022,6,19,15,520.8,36.19,23.15,17.88,6.23,112.6634
2022,6,19,16,318.97,35.35,23.22,18.01,6.23,108.9531
2022,6,19,17,141.87,34.37,23.32,18.13,6.24,102.5953
2022,6,19,18,32.54,33.26,23.58,18.37,6.07,102.7229
2022,6,19,19,0,32.2,24.15,19.04,6.01,95.5423
2022,6,19,20,0,31.36,24.76,19.71,6.2,92.3727
2022,6,19,21,0,30.66,25.15,20.2,6.18,90.5286
2022,6,19,22,0,30.16,25.32,20.39,6.1,85.4975
2022,6,19,23,0,29.72,25.33,20.45,6.04,88.4218
2022,6,20,0,0,29.35,25.23,20.32,6.11,85.4471
2022,6,20,1,0,29.05,24.96,19.96,6.14,83.0547
2022,6,20,2,0,28.76,24.72,19.71,5.97,78.1377
2022,6,20,3,0,28.49,24.59,19.53,5.54,75.0889
2022,6,20,4,0,28.22,24.64,19.59,5.17,72.8829
2022,6,20,5,9.49,27.99,24.77,19.71,4.91,74.3165
2022,6,20,6,89.15,28.6,24.69,19.59,5.81,79.8325
2022,6,20,7,217.09,30.08,24.19,19.04,6.76,75.025
2022,6,20,8,338.6,32.09,23.71,18.49,6.98,81.4435
2022,6,20,9,481.29,34.15,23.31,18.01,6.98,95.231
2022,6,20,10,607.44,36.03,22.87,17.58,7.04,116.0608
2022,6,20,11,769.44,37.44,22.37,17.03,7.11,113.0655
2022,6,20,12,633.53,38.51,21.95,16.66,7.23,113.3399
2022,6,20,13,742.41,39.06,21.61,16.3,7.41,112.3213
2022,6,20,14,587.34,39.25,21.19,15.87,7.42,115.652
2022,6,20,15,484.25,39.11,20.73,15.5,7.42,121.6986
2022,6,20,16,310.45,38.48,20.46,15.2,7.4,125.4823
2022,6,20,17,141.59,37.37,20.43,15.2,7.34,122.9438
2022,6,20,18,30.84,35.99,20.78,15.5,6.87,110.6587
2022,6,20,19,0,34.7,21.4,16.11,6.83,97.9742
2022,6,20,20,0,33.65,21.97,16.66,7.47,90.5308
2022,6,20,21,0,32.42,22.4,17.09,7.91,94.1668
2022,6,20,22,0,31.24,22.72,17.4,8.11,90.7645
2022,6,20,23,0,30.26,23.08,17.82,7.81,95.1162
2022,6,21,0,0,29.48,23.51,18.31,7.1,86.5233
2022,6,21,1,0,28.93,23.83,18.68,6.47,84.3397
2022,6,21,2,0,28.53,23.94,18.8,5.97,76.1525
2022,6,21,3,0,28.25,24.01,18.92,5.43,78.5935
2022,6,21,4,0,27.98,24.16,19.1,4.88,75.3183
2022,6,21,5,10.44,27.84,24.32,19.23,4.79,74.7305
2022,6,21,6,82.64,28.51,24.15,19.04,5.48,79.7749
2022,6,21,7,201.63,30.03,23.44,18.19,6.35,88.0584
2022,6,21,8,354.72,31.89,22.87,17.58,6.59,91.3118
2022,6,21,9,503.95,33.9,22.38,17.09,6.68,101.3463
2022,6,21,10,629.06,35.83,21.72,16.42,6.67,115.5892
2022,6,21,11,661.68,37.43,21,15.69,6.71,116.1066
2022,6,21,12,721.59,38.69,20.31,15.08,6.81,112.5121
2022,6,21,13,791.9,39.52,19.73,14.53,6.92,114.4461
2022,6,21,14,678.99,39.82,19.27,14.16,7,119.4699
2022,6,21,15,502.38,39.65,19.02,13.92,7.09,128.7077
2022,6,21,16,313.12,38.94,18.98,13.92,7.17,125.3447
2022,6,21,17,128.98,37.81,19.1,13.98,7.17,111.9385
2022,6,21,18,30.53,36.38,19.44,14.28,6.61,112.0822
2022,6,21,19,0,35.03,20.28,15.08,6.6,109.9341
2022,6,21,20,0,33.9,21.26,15.99,6.83,108.7435
2022,6,21,21,0,32.86,22.07,16.78,6.84,111.0912
2022,6,21,22,0,31.88,22.51,17.21,6.98,107.8672
2022,6,21,23,0,30.99,22.73,17.46,6.9,100.9435
2022,6,22,0,0,30.21,22.88,17.64,6.56,95.5175
2022,6,22,1,0,29.51,23.14,17.88,5.95,84.5514
2022,6,22,2,0,28.96,23.45,18.25,4.95,84.68
2022,6,22,3,0,28.53,23.74,18.55,3.93,79.4228
2022,6,22,4,0,28.2,23.95,18.8,2.98,66.2255
2022,6,22,5,10.33,27.98,24.1,18.98,2.21,68.8017
2022,6,22,6,90.7,28.62,24,18.8,2.11,75.8207
2022,6,22,7,239.23,30.09,23.3,18.01,1.81,84.607
2022,6,22,8,411.63,31.96,22.65,17.33,1.58,94.2672
2022,6,22,9,531.83,33.87,22.14,16.78,1.64,101.9234
2022,6,22,10,700.61,35.65,21.54,16.17,1.79,109.76
2022,6,22,11,805.12,37.12,20.88,15.56,1.91,113.2504
2022,6,22,12,934.31,38.3,20.33,15.01,2,103.7257
2022,6,22,13,807.37,39.02,19.94,14.65,2.04,113.4814
2022,6,22,14,708.12,39.45,19.6,14.34,1.99,116.2729
2022,6,22,15,517.02,39.37,19.3,14.1,1.91,117.1665
2022,6,22,16,344.83,38.87,19.08,13.92,1.97,109.8291
2022,6,22,17,160.29,37.94,19.01,13.85,2.16,110.2039
2022,6,22,18,34.7,36.64,19.78,14.53,1.96,98.6982
2022,6,22,19,0,35.33,20.6,15.26,2.65,111.6166
2022,6,22,20,0,34.49,20.71,15.38,4.01,104.0226
2022,6,22,21,0,33.58,21.3,15.99,5.07,101.6407
2022,6,22,22,0,32.6,22.21,16.91,5.53,99.8532
2022,6,22,23,0,31.82,22.85,17.58,5.53,96.015
2022,6,23,0,0,31.15,23.37,18.13,5.28,83.8111
2022,6,23,1,0,30.58,23.77,18.55,4.79,72.8295
